frame,t,f_number,exposure_s,iso,master_gain_db,white_balance_raw,ext_magnification_pct,gyro_abs_mean,accel_mean_x,accel_mean_y,accel_mean_z
3261,108.8087,5.61156555446709,0.015625,250,8,33,100,72.37373737373737,-1702.3,-509.0,8111.7
3262,108.8421,5.61156555446709,0.015625,250,8,33,100,72.98507462686567,-1702.5,-507.7,8112.2
3263,108.8754,5.61156555446709,0.015625,250,8,33,100,73.636815920398,-1700.4,-508.7,8110.9
3264,108.9088,5.61156555446709,0.015625,250,8,33,100,73.17910447761194,-1699.6,-506.0,8113.6
3265,108.9422,5.61156555446709,0.015625,250,8,33,100,73.17676767676768,-1704.1,-506.7,8109.4
3266,108.9755,5.61156555446709,0.015625,250,8,33,100,72.88059701492537,-1702.5,-508.0,8108.3
3267,109.0089,5.61156555446709,0.015625,250,8,33,100,73.04477611940298,-1698.4,-502.8,8111.0
3268,109.0423,5.61156555446709,0.015625,250,8,33,100,73.14646464646465,-1706.0,-507.5,8109.3
3269,109.0756,5.61156555446709,0.015625,250,8,33,100,74.19900497512438,-1698.4,-509.7,8109.9
3270,109.109,5.61156555446709,0.015625,250,8,33,100,72.68656716417911,-1697.3,-506.0,8112.1
3271,109.1424,5.61156555446709,0.015625,250,8,33,100,72.53731343283582,-1703.1,-505.6,8112.2
3272,109.1757,5.61156555446709,0.015625,250,8,33,100,73.10606060606061,-1700.3,-506.7,8113.8
3273,109.2091,5.61156555446709,0.015625,250,8,33,100,72.55721393034825,-1700.2,-503.6,8111.8
3274,109.2425,5.61156555446709,0.015625,250,8,33,100,72.8407960199005,-1704.5,-506.7,8111.9
3275,109.2758,5.61156555446709,0.015625,250,8,33,100,73.74626865671642,-1701.8,-507.1,8109.9
3276,109.3092,5.61156555446709,0.015625,250,8,33,100,72.58080808080808,-1697.8,-505.4,8110.0
3277,109.3426,5.61156555446709,0.015625,250,8,33,100,71.46766169154229,-1701.0,-504.4,8109.9
3278,109.3759,5.61156555446709,0.015625,250,8,33,100,73.59203980099502,-1706.9,-503.3,8112.1
3279,109.4093,5.61156555446709,0.015625,250,8,33,100,72.85074626865672,-1702.3,-508.6,8106.1
3280,109.4427,5.61156555446709,0.015625,250,8,33,100,73.39393939393939,-1703.2,-507.7,8112.5
3281,109.476,5.61156555446709,0.015625,250,8,33,100,72.72139303482587,-1699.2,-506.5,8109.1
3282,109.5094,5.61156555446709,0.015625,250,8,33,100,72.2587064676617,-1702.0,-505.3,8111.7
3283,109.5428,5.61156555446709,0.015625,250,8,33,100,73.56060606060606,-1698.3,-505.8,8112.9
3284,109.5761,5.61156555446709,0.015625,250,8,33,100,73.2587064676617,-1700.6,-503.6,8108.6
3285,109.6095,5.61156555446709,0.015625,250,8,33,100,73.20398009950249,-1703.7,-506.5,8112.3
3286,109.6429,5.61156555446709,0.015625,250,8,33,100,73.08457711442786,-1702.2,-508.3,8112.0
3287,109.6762,5.61156555446709,0.015625,250,8,33,100,73.79292929292929,-1698.4,-508.4,8112.3
3288,109.7096,5.61156555446709,0.015625,250,8,33,100,73.64179104477611,-1702.5,-507.9,8111.2
3289,109.743,5.61156555446709,0.015625,250,8,33,100,73.56218905472637,-1702.3,-503.5,8111.2
3290,109.7763,5.61156555446709,0.015625,250,8,33,100,73.38805970149254,-1701.4,-507.8,8107.4
3291,109.8097,5.61156555446709,0.015625,250,8,33,100,72.94949494949495,-1704.8,-508.7,8113.4
3292,109.8431,5.61156555446709,0.015625,250,8,33,100,73.02487562189054,-1703.9,-506.1,8110.0
3293,109.8764,5.61156555446709,0.015625,250,8,33,100,73.2636815920398,-1703.6,-509.5,8111.1
3294,109.9098,5.61156555446709,0.015625,250,8,33,100,73.62189054726367,-1697.3,-504.4,8107.6
3295,109.9432,5.61156555446709,0.015625,250,8,33,100,72.47474747474747,-1704.3,-505.9,8113.1
3296,109.9765,5.61156555446709,0.015625,250,8,33,100,73.99004975124379,-1700.7,-506.2,8112.9
3297,110.0099,5.61156555446709,0.015625,250,8,33,100,72.72139303482587,-1698.2,-508.8,8113.5
3298,110.0433,5.61156555446709,0.015625,250,8,33,100,73.54040404040404,-1702.5,-504.8,8110.0
3299,110.0766,5.61156555446709,0.015625,250,8,33,100,72.35820895522389,-1696.7,-508.5,8110.9
3300,110.11,5.61156555446709,0.015625,250,8,33,100,72.34328358208955,-1700.6,-504.4,8113.0
3301,110.1434,5.61156555446709,0.015625,250,8,33,100,73.1044776119403,-1699.8,-509.1,8111.4
3302,110.1767,5.61156555446709,0.015625,250,8,33,100,73.46464646464646,-1700.4,-505.3,8112.0
3303,110.2101,5.61156555446709,0.015625,250,8,33,100,73.8955223880597,-1701.6,-510.8,8109.1
3304,110.2435,5.61156555446709,0.015625,250,8,33,100,72.33333333333333,-1697.6,-506.7,8112.1
3305,110.2768,5.61156555446709,0.015625,250,8,33,100,73.33333333333333,-1701.9,-504.5,8111.3
3306,110.3102,5.61156555446709,0.015625,250,8,33,100,74.0,-1699.7,-510.3,8111.7
3307,110.3436,5.61156555446709,0.015625,250,8,33,100,73.07462686567165,-1701.7,-506.3,8109.8
3308,110.3769,5.61156555446709,0.015625,250,8,33,100,72.50746268656717,-1701.9,-508.4,8109.1
3309,110.4103,5.61156555446709,0.015625,250,8,33,100,72.86069651741293,-1699.9,-508.5,8113.4
3310,110.4437,5.61156555446709,0.015625,250,8,33,100,72.55555555555556,-1702.6,-506.1,8111.4
3311,110.477,5.61156555446709,0.015625,250,8,33,100,74.07960199004975,-1699.9,-505.9,8110.9
3312,110.5104,5.61156555446709,0.015625,250,8,33,100,72.86069651741293,-1701.5,-508.5,8111.0
3313,110.5438,5.61156555446709,0.015625,250,8,33,100,73.36363636363636,-1702.8,-508.7,8111.0
3314,110.5771,5.61156555446709,0.015625,250,8,33,100,72.24378109452736,-1698.7,-507.0,8112.1
3315,110.6105,5.61156555446709,0.015625,250,8,33,100,72.8955223880597,-1698.3,-508.3,8111.5
3316,110.6439,5.61156555446709,0.015625,250,8,33,100,73.0,-1702.7,-508.2,8113.8
3317,110.6772,5.61156555446709,0.015625,250,8,33,100,73.17171717171718,-1699.3,-508.8,8109.6
3318,110.7106,5.61156555446709,0.015625,250,8,33,100,73.61691542288557,-1702.5,-508.0,8111.5
3319,110.744,5.61156555446709,0.015625,250,8,33,100,73.95024875621891,-1700.3,-509.1,8109.3
3320,110.7773,5.61156555446709,0.015625,250,8,33,100,73.46766169154229,-1700.2,-508.5,8107.1
3321,110.8107,5.61156555446709,0.015625,250,8,33,100,72.4949494949495,-1702.2,-505.0,8112.6
3322,110.8441,5.61156555446709,0.015625,250,8,33,100,73.45771144278606,-1699.7,-505.0,8112.0
3323,110.8774,5.61156555446709,0.015625,250,8,33,100,72.27363184079601,-1701.0,-506.9,8108.0
3324,110.9108,5.61156555446709,0.015625,250,8,33,100,74.39800995024876,-1702.6,-507.2,8108.7
3325,110.9442,5.61156555446709,0.015625,250,8,33,100,73.72222222222223,-1700.8,-510.6,8109.0
3326,110.9775,5.61156555446709,0.015625,250,8,33,100,72.43283582089552,-1703.1,-506.3,8110.1
3327,111.0109,5.61156555446709,0.015625,250,8,33,100,73.48756218905473,-1699.6,-506.4,8113.4
3328,111.0443,5.61156555446709,0.015625,250,8,33,100,72.29797979797979,-1697.5,-505.7,8111.6
3329,111.0776,5.61156555446709,0.015625,250,8,33,100,73.68159203980099,-1704.3,-505.6,8113.4
3330,111.111,5.61156555446709,0.015625,250,8,33,100,74.03482587064677,-1700.0,-508.5,8114.6
3331,111.1444,5.61156555446709,0.015625,250,8,33,100,73.17412935323384,-1699.9,-511.0,8108.6
3332,111.1777,5.61156555446709,0.015625,250,8,33,100,72.37373737373737,-1702.7,-504.0,8112.2
3333,111.2111,5.61156555446709,0.015625,250,8,33,100,73.35820895522389,-1700.7,-502.5,8112.6
3334,111.2445,5.61156555446709,0.015625,250,8,33,100,73.09950248756219,-1700.3,-508.3,8110.5
3335,111.2778,5.61156555446709,0.015625,250,8,33,100,72.7412935323383,-1699.2,-504.7,8110.3
3336,111.3112,5.61156555446709,0.015625,250,8,33,100,72.57070707070707,-1701.1,-506.9,8114.3
3337,111.3446,5.61156555446709,0.015625,250,8,33,100,72.83084577114428,-1700.3,-507.0,8111.8
3338,111.3779,5.61156555446709,0.015625,250,8,33,100,73.09452736318408,-1698.1,-505.2,8114.3
3339,111.4113,5.61156555446709,0.015625,250,8,33,100,72.30348258706468,-1702.9,-505.8,8109.8
3340,111.4447,5.61156555446709,0.015625,250,8,33,100,73.44444444444444,-1700.3,-508.8,8109.2
3341,111.478,5.61156555446709,0.015625,250,8,33,100,73.1592039800995,-1699.9,-506.2,8111.6
3342,111.5114,5.61156555446709,0.015625,250,8,33,100,73.32338308457712,-1699.4,-510.8,8112.5
3343,111.5448,5.61156555446709,0.015625,250,8,33,100,72.92424242424242,-1704.5,-505.9,8109.7
3344,111.5781,5.61156555446709,0.015625,250,8,33,100,72.60199004975124,-1703.3,-506.7,8112.0
3345,111.6115,5.61156555446709,0.015625,250,8,33,100,72.66666666666667,-1702.2,-505.5,8112.0
3346,111.6449,5.61156555446709,0.015625,250,8,33,100,73.17412935323384,-1702.3,-505.1,8111.9
3347,111.6782,5.61156555446709,0.015625,250,8,33,100,73.47474747474747,-1700.6,-508.6,8114.4
3348,111.7116,5.61156555446709,0.015625,250,8,33,100,73.42288557213931,-1701.3,-507.8,8110.4
3349,111.745,5.61156555446709,0.015625,250,8,33,100,73.02487562189054,-1704.9,-504.4,8109.8
3350,111.7783,5.61156555446709,0.015625,250,8,33,100,73.65174129353234,-1699.7,-506.5,8112.9
3351,111.8117,5.61156555446709,0.015625,250,8,33,100,72.95454545454545,-1700.9,-505.5,8108.7
3352,111.8451,5.61156555446709,0.015625,250,8,33,100,74.38308457711443,-1704.1,-506.9,8110.2
3353,111.8784,5.61156555446709,0.015625,250,8,33,100,74.1044776119403,-1697.4,-509.3,8113.1
3354,111.9118,5.61156555446709,0.015625,250,8,33,100,74.02985074626865,-1702.6,-506.9,8109.8
3355,111.9452,5.61156555446709,0.015625,250,8,33,100,73.78787878787878,-1700.5,-508.9,8111.1
3356,111.9785,5.61156555446709,0.015625,250,8,33,100,72.91044776119404,-1700.8,-504.0,8110.6
3357,112.0119,5.61156555446709,0.015625,250,8,33,100,72.98507462686567,-1701.4,-509.8,8113.2
3358,112.0453,5.61156555446709,0.015625,250,8,33,100,73.05050505050505,-1699.8,-510.2,8108.7
3359,112.0786,5.61156555446709,0.015625,250,8,33,100,73.19900497512438,-1701.7,-508.4,8110.3
3360,112.112,5.61156555446709,0.015625,250,8,33,100,73.53233830845771,-1702.1,-504.8,8112.4
3361,112.1454,5.61156555446709,0.015625,250,8,33,100,73.02487562189054,-1702.7,-505.4,8112.7
3362,112.1787,5.61156555446709,0.015625,250,8,33,100,72.83838383838383,-1702.7,-508.8,8107.8
3363,112.2121,5.61156555446709,0.015625,250,8,33,100,74.02487562189054,-1701.9,-507.5,8114.7
3364,112.2455,5.61156555446709,0.015625,250,8,33,100,73.363184079602,-1701.6,-506.4,8110.3
3365,112.2788,5.61156555446709,0.015625,250,8,33,100,72.46766169154229,-1701.6,-509.9,8111.9
3366,112.3122,5.61156555446709,0.015625,250,8,33,100,73.20707070707071,-1700.2,-507.5,8112.2
3367,112.3456,5.61156555446709,0.015625,250,8,33,100,72.80597014925372,-1701.6,-507.8,8114.1
3368,112.3789,5.61156555446709,0.015625,250,8,33,100,73.30348258706468,-1701.2,-504.3,8113.1
3369,112.4123,5.61156555446709,0.015625,250,8,33,100,72.31343283582089,-1700.4,-507.8,8108.1
3370,112.4457,5.61156555446709,0.015625,250,8,33,100,73.35353535353535,-1698.3,-507.3,8110.0
3371,112.479,5.61156555446709,0.015625,250,8,33,100,73.42786069651741,-1701.8,-505.0,8109.6
3372,112.5124,5.61156555446709,0.015625,250,8,33,100,73.48756218905473,-1701.1,-507.6,8109.7
3373,112.5458,5.61156555446709,0.015625,250,8,33,100,71.67676767676768,-1703.6,-505.5,8111.6
3374,112.5791,5.61156555446709,0.015625,250,8,33,100,73.87562189054727,-1704.1,-508.0,8107.2
3375,112.6125,5.61156555446709,0.015625,250,8,33,100,72.72636815920399,-1701.4,-511.1,8106.5
3376,112.6459,5.61156555446709,0.015625,250,8,33,100,73.06965174129353,-1703.5,-508.7,8111.6
3377,112.6792,5.61156555446709,0.015625,250,8,33,100,73.57070707070707,-1697.8,-504.5,8112.8
3378,112.7126,5.61156555446709,0.015625,250,8,33,100,72.4776119402985,-1699.7,-507.5,8111.8
3379,112.746,5.61156555446709,0.015625,250,8,33,100,73.54228855721394,-1699.6,-504.4,8110.9
3380,112.7793,5.61156555446709,0.015625,250,8,33,100,72.60199004975124,-1700.6,-507.8,8114.5
3381,112.8127,5.61156555446709,0.015625,250,8,33,100,73.25757575757575,-1702.2,-509.0,8112.8
3382,112.8461,5.61156555446709,0.015625,250,8,33,100,73.12437810945273,-1700.2,-506.4,8112.3
3383,112.8794,5.61156555446709,0.015625,250,8,33,100,72.72636815920399,-1701.2,-503.7,8107.1
3384,112.9128,5.61156555446709,0.015625,250,8,33,100,73.50248756218906,-1702.8,-508.7,8109.5
3385,112.9462,5.61156555446709,0.015625,250,8,33,100,72.62121212121212,-1701.2,-509.7,8107.9
3386,112.9795,5.61156555446709,0.015625,250,8,33,100,73.87064676616916,-1700.0,-509.2,8109.5
3387,113.0129,5.61156555446709,0.015625,250,8,33,100,73.49751243781094,-1696.7,-507.5,8109.2
3388,113.0463,5.61156555446709,0.015625,250,8,33,100,71.95959595959596,-1702.2,-506.7,8110.1
3389,113.0796,5.61156555446709,0.015625,250,8,33,100,73.64676616915423,-1701.8,-508.1,8113.1
3390,113.113,5.61156555446709,0.015625,250,8,33,100,73.98507462686567,-1698.4,-509.5,8109.3
3391,113.1464,5.61156555446709,0.015625,250,8,33,100,72.2636815920398,-1700.1,-506.3,8112.3
3392,113.1797,5.61156555446709,0.015625,250,8,33,100,72.58080808080808,-1700.5,-506.7,8109.0
3393,113.2131,5.61156555446709,0.015625,250,8,33,100,73.82587064676616,-1699.0,-508.4,8111.8
3394,113.2465,5.61156555446709,0.015625,250,8,33,100,72.72636815920399,-1702.4,-509.1,8112.3
3395,113.2798,5.61156555446709,0.015625,250,8,33,100,73.03980099502488,-1698.8,-506.0,8108.5
3396,113.3132,5.61156555446709,0.015625,250,8,33,100,72.64646464646465,-1704.3,-508.6,8111.3
3397,113.3466,5.61156555446709,0.015625,250,8,33,100,73.01492537313433,-1703.0,-509.6,8109.5
3398,113.3799,5.61156555446709,0.015625,250,8,33,100,72.9950248756219,-1696.4,-510.1,8111.2
3399,113.4133,5.61156555446709,0.015625,250,8,33,100,73.00995024875621,-1706.5,-508.1,8113.8
3400,113.4467,5.61156555446709,0.015625,250,8,33,100,73.28282828282828,-1699.3,-509.3,8111.3
3401,113.48,5.61156555446709,0.015625,250,8,33,100,72.97512437810946,-1701.3,-505.2,8111.6
3402,113.5134,5.61156555446709,0.015625,250,8,33,100,74.05970149253731,-1700.2,-508.0,8107.0
3403,113.5468,5.61156555446709,0.015625,250,8,33,100,72.51515151515152,-1701.8,-504.8,8111.8
3404,113.5801,5.61156555446709,0.015625,250,8,33,100,73.1592039800995,-1700.9,-508.6,8109.8
3405,113.6135,5.61156555446709,0.015625,250,8,33,100,73.0049751243781,-1699.7,-507.1,8106.8
3406,113.6469,5.61156555446709,0.015625,250,8,33,100,71.91542288557214,-1702.4,-506.9,8110.3
3407,113.6802,5.61156555446709,0.015625,250,8,33,100,72.85353535353535,-1702.1,-505.2,8109.9
3408,113.7136,5.61156555446709,0.015625,250,8,33,100,72.5223880597015,-1701.0,-505.6,8113.1
3409,113.747,5.61156555446709,0.015625,250,8,33,100,73.05970149253731,-1701.9,-507.6,8108.6
3410,113.7803,5.61156555446709,0.015625,250,8,33,100,71.38308457711443,-1698.6,-505.0,8112.6
3411,113.8137,5.61156555446709,0.015625,250,8,33,100,73.74747474747475,-1703.6,-506.4,8106.8
3412,113.8471,5.61156555446709,0.015625,250,8,33,100,72.04477611940298,-1700.2,-505.7,8112.2
3413,113.8804,5.61156555446709,0.015625,250,8,33,100,73.5273631840796,-1702.1,-508.5,8111.0
3414,113.9138,5.61156555446709,0.015625,250,8,33,100,73.19900497512438,-1701.5,-506.6,8112.4
3415,113.9472,5.61156555446709,0.015625,250,8,33,100,73.22727272727273,-1703.1,-506.5,8114.7
3416,113.9805,5.61156555446709,0.015625,250,8,33,100,73.27860696517413,-1702.6,-503.9,8112.4
3417,114.0139,5.61156555446709,0.015625,250,8,33,100,73.37810945273633,-1699.6,-506.9,8110.7
3418,114.0473,5.61156555446709,0.015625,250,8,33,100,73.62626262626263,-1705.2,-508.7,8111.0
3419,114.0806,5.61156555446709,0.015625,250,8,33,100,72.7860696517413,-1699.6,-513.0,8109.8
3420,114.114,5.61156555446709,0.015625,250,8,33,100,72.02487562189054,-1700.7,-506.4,8110.9
3421,114.1474,5.61156555446709,0.015625,250,8,33,100,73.85074626865672,-1705.1,-504.0,8110.3
3422,114.1807,5.61156555446709,0.015625,250,8,33,100,71.87373737373737,-1698.4,-508.4,8111.2
3423,114.2141,5.61156555446709,0.015625,250,8,33,100,74.02985074626865,-1702.0,-504.4,8107.6
3424,114.2475,5.61156555446709,0.015625,250,8,33,100,73.06965174129353,-1699.8,-508.8,8108.1
3425,114.2808,5.61156555446709,0.015625,250,8,33,100,72.65671641791045,-1703.0,-504.6,8110.8
3426,114.3142,5.61156555446709,0.015625,250,8,33,100,74.03535353535354,-1702.0,-505.6,8108.6
3427,114.3476,5.61156555446709,0.015625,250,8,33,100,73.11442786069652,-1700.4,-507.6,8106.6
3428,114.3809,5.61156555446709,0.015625,250,8,33,100,72.42786069651741,-1702.6,-508.9,8108.9
3429,114.4143,5.61156555446709,0.015625,250,8,33,100,73.33830845771145,-1697.9,-511.0,8112.1
3430,114.4477,5.61156555446709,0.015625,250,8,33,100,72.65151515151516,-1696.7,-502.7,8106.5
3431,114.481,5.61156555446709,0.015625,250,8,33,100,73.58706467661692,-1705.2,-505.9,8109.1
3432,114.5144,5.61156555446709,0.015625,250,8,33,100,72.22388059701493,-1697.7,-508.7,8111.5
3433,114.5478,5.61156555446709,0.015625,250,8,33,100,72.5050505050505,-1701.7,-504.1,8111.1
3434,114.5811,5.61156555446709,0.015625,250,8,33,100,73.51741293532338,-1698.5,-507.7,8112.6
3435,114.6145,5.61156555446709,0.015625,250,8,33,100,73.69651741293532,-1698.9,-506.6,8112.7
3436,114.6479,5.61156555446709,0.015625,250,8,33,100,73.73134328358209,-1703.7,-507.0,8112.3
3437,114.6812,5.61156555446709,0.015625,250,8,33,100,73.65656565656566,-1697.9,-507.8,8111.8
3438,114.7146,5.61156555446709,0.015625,250,8,33,100,72.49253731343283,-1698.7,-506.9,8114.0
3439,114.748,5.61156555446709,0.015625,250,8,33,100,72.87064676616916,-1705.1,-509.7,8111.3
3440,114.7813,5.61156555446709,0.015625,250,8,33,100,73.11442786069652,-1699.1,-503.8,8109.4
3441,114.8147,5.61156555446709,0.015625,250,8,33,100,73.93434343434343,-1700.3,-510.8,8111.0
3442,114.8481,5.61156555446709,0.015625,250,8,33,100,72.09452736318408,-1698.6,-506.8,8111.1
3443,114.8814,5.61156555446709,0.015625,250,8,33,100,72.06467661691542,-1701.5,-505.0,8109.0
3444,114.9148,5.61156555446709,0.015625,250,8,33,100,73.2636815920398,-1702.0,-505.2,8112.0
3445,114.9482,5.61156555446709,0.015625,250,8,33,100,73.1010101010101,-1701.1,-507.3,8111.8
3446,114.9815,5.61156555446709,0.015625,250,8,33,100,72.38805970149254,-1699.0,-507.8,8116.1
3447,115.0149,5.61156555446709,0.015625,250,8,33,100,73.35323383084577,-1699.1,-504.8,8108.6
3448,115.0483,5.61156555446709,0.015625,250,8,33,100,71.62121212121212,-1700.7,-505.6,8109.4
3449,115.0816,5.61156555446709,0.015625,250,8,33,100,72.79601990049751,-1700.2,-507.2,8107.1
3450,115.115,5.61156555446709,0.015625,250,8,33,100,72.48258706467662,-1699.9,-504.9,8110.7
3451,115.1484,5.61156555446709,0.015625,250,8,33,100,74.33333333333333,-1700.7,-507.9,8111.3
3452,115.1817,5.61156555446709,0.015625,250,8,33,100,73.23737373737374,-1697.7,-508.9,8111.4
3453,115.2151,5.61156555446709,0.015625,250,8,33,100,73.16915422885572,-1703.9,-505.5,8111.8
3454,115.2485,5.61156555446709,0.015625,250,8,33,100,72.51741293532338,-1700.3,-509.1,8110.7
3455,115.2818,5.61156555446709,0.015625,250,8,33,100,73.06965174129353,-1703.1,-505.5,8112.4
3456,115.3152,5.61156555446709,0.015625,250,8,33,100,73.54040404040404,-1697.9,-506.0,8112.5
3457,115.3486,5.61156555446709,0.015625,250,8,33,100,72.58706467661692,-1700.0,-509.6,8111.6
3458,115.3819,5.61156555446709,0.015625,250,8,33,100,73.6318407960199,-1699.3,-505.3,8113.7
3459,115.4153,5.61156555446709,0.015625,250,8,33,100,72.27860696517413,-1699.4,-508.7,8108.7
3460,115.4487,5.61156555446709,0.015625,250,8,33,100,71.70707070707071,-1704.4,-505.6,8110.2
3461,115.482,5.61156555446709,0.015625,250,8,33,100,73.04975124378109,-1701.3,-504.5,8109.9
3462,115.5154,5.61156555446709,0.015625,250,8,33,100,72.11940298507463,-1699.0,-506.5,8109.7
3463,115.5488,5.61156555446709,0.015625,250,8,33,100,74.13636363636364,-1699.0,-508.1,8113.4
3464,115.5821,5.61156555446709,0.015625,250,8,33,100,72.45771144278606,-1697.7,-509.2,8115.0
3465,115.6155,5.61156555446709,0.015625,250,8,33,100,73.91542288557214,-1701.6,-507.6,8108.7
3466,115.6489,5.61156555446709,0.015625,250,8,33,100,71.93532338308458,-1700.9,-506.6,8111.1
3467,115.6822,5.61156555446709,0.015625,250,8,33,100,73.05050505050505,-1701.5,-507.0,8111.3
3468,115.7156,5.61156555446709,0.015625,250,8,33,100,72.93532338308458,-1699.1,-508.7,8111.6
3469,115.749,5.61156555446709,0.015625,250,8,33,100,74.0,-1700.0,-503.9,8111.5
3470,115.7823,5.61156555446709,0.015625,250,8,33,100,72.22885572139303,-1702.5,-507.7,8108.1
3471,115.8157,5.61156555446709,0.015625,250,8,33,100,73.9040404040404,-1698.1,-505.5,8114.3
3472,115.8491,5.61156555446709,0.015625,250,8,33,100,72.72139303482587,-1698.8,-509.2,8107.5
3473,115.8824,5.61156555446709,0.015625,250,8,33,100,73.64676616915423,-1703.4,-506.9,8113.3
3474,115.9158,5.61156555446709,0.015625,250,8,33,100,73.86567164179104,-1696.2,-509.5,8111.1
3475,115.9492,5.61156555446709,0.015625,250,8,33,100,72.81818181818181,-1699.3,-505.2,8108.5
3476,115.9825,5.61156555446709,0.015625,250,8,33,100,73.2587064676617,-1699.8,-511.0,8109.4
3477,116.0159,5.61156555446709,0.015625,250,8,33,100,72.13930348258707,-1694.0,-504.2,8112.9
3478,116.0493,5.61156555446709,0.015625,250,8,33,100,73.93434343434343,-1702.9,-507.1,8107.8
3479,116.0826,5.61156555446709,0.015625,250,8,33,100,72.58706467661692,-1698.8,-502.0,8110.7
3480,116.116,5.61156555446709,0.015625,250,8,33,100,73.1592039800995,-1701.4,-509.1,8110.7
3481,116.1494,5.61156555446709,0.015625,250,8,33,100,72.85074626865672,-1700.7,-506.9,8110.8
3482,116.1827,5.61156555446709,0.015625,250,8,33,100,72.37373737373737,-1697.4,-503.4,8112.4
3483,116.2161,5.61156555446709,0.015625,250,8,33,100,71.68159203980099,-1706.3,-510.0,8109.7
3484,116.2495,5.61156555446709,0.015625,250,8,33,100,74.26865671641791,-1698.8,-502.6,8111.6
3485,116.2828,5.61156555446709,0.015625,250,8,33,100,72.64179104477611,-1696.9,-510.2,8108.9
3486,116.3162,5.61156555446709,0.015625,250,8,33,100,72.58080808080808,-1705.9,-506.6,8108.1
3487,116.3496,5.61156555446709,0.015625,250,8,33,100,73.0,-1693.3,-507.4,8113.1
3488,116.3829,5.61156555446709,0.015625,250,8,33,100,71.72636815920399,-1699.9,-505.8,8112.3
3489,116.4163,5.61156555446709,0.015625,250,8,33,100,73.45771144278606,-1709.0,-505.8,8108.3
3490,116.4497,5.61156555446709,0.015625,250,8,33,100,73.37878787878788,-1695.0,-501.8,8110.1
3491,116.483,5.61156555446709,0.015625,250,8,33,100,72.30348258706468,-1702.2,-509.9,8112.4
3492,116.5164,5.61156555446709,0.015625,250,8,33,100,73.8955223880597,-1706.4,-503.0,8110.5
3493,116.5498,5.61156555446709,0.015625,250,8,33,100,72.57575757575758,-1698.2,-508.8,8114.8
3494,116.5831,5.61156555446709,0.015625,250,8,33,100,72.57711442786069,-1701.7,-505.2,8110.2
3495,116.6165,5.61156555446709,0.015625,250,8,33,100,72.96517412935323,-1699.6,-505.7,8110.7
3496,116.6499,5.61156555446709,0.015625,250,8,33,100,73.56218905472637,-1704.4,-504.0,8108.1
3497,116.6832,5.61156555446709,0.015625,250,8,33,100,73.21717171717172,-1696.6,-507.3,8113.4
3498,116.7166,5.61156555446709,0.015625,250,8,33,100,72.98507462686567,-1701.2,-506.2,8109.9
3499,116.75,5.61156555446709,0.015625,250,8,33,100,72.81592039800995,-1703.2,-505.4,8111.4
3500,116.7833,5.61156555446709,0.015625,250,8,33,100,73.35323383084577,-1696.6,-505.8,8113.2
3501,116.8167,5.61156555446709,0.015625,250,8,33,100,72.20202020202021,-1704.1,-506.5,8110.3
3502,116.8501,5.61156555446709,0.015625,250,8,33,100,74.80099502487562,-1700.7,-512.8,8110.9
3503,116.8834,5.61156555446709,0.015625,250,8,33,100,72.40298507462687,-1698.0,-507.9,8114.5
3504,116.9168,5.61156555446709,0.015625,250,8,33,100,73.43781094527363,-1708.9,-508.4,8110.8
3505,116.9502,5.61156555446709,0.015625,250,8,33,100,72.88383838383838,-1694.7,-502.2,8114.1
3506,116.9835,5.61156555446709,0.015625,250,8,33,100,71.90049751243781,-1701.6,-509.0,8109.1
3507,117.0169,5.61156555446709,0.015625,250,8,33,100,73.82089552238806,-1709.2,-504.8,8110.7
3508,117.0503,5.61156555446709,0.015625,250,8,33,100,74.0909090909091,-1694.2,-512.7,8108.7
3509,117.0836,5.61156555446709,0.015625,250,8,33,100,72.35323383084577,-1700.9,-505.3,8111.0
3510,117.117,5.61156555446709,0.015625,250,8,33,100,73.90547263681592,-1704.4,-503.0,8110.0
3511,117.1504,5.61156555446709,0.015625,250,8,33,100,71.363184079602,-1696.8,-508.7,8110.1
3512,117.1837,5.61156555446709,0.015625,250,8,33,100,74.20707070707071,-1703.7,-504.3,8109.0
3513,117.2171,5.61156555446709,0.015625,250,8,33,100,71.85074626865672,-1697.5,-509.7,8114.6
3514,117.2505,5.61156555446709,0.015625,250,8,33,100,71.92039800995025,-1703.1,-508.9,8111.9
3515,117.2838,5.61156555446709,0.015625,250,8,33,100,74.29353233830845,-1700.4,-508.2,8113.8
3516,117.3172,5.61156555446709,0.015625,250,8,33,100,74.16666666666667,-1694.7,-504.4,8110.5
3517,117.3506,5.61156555446709,0.015625,250,8,33,100,71.55721393034825,-1707.4,-508.0,8110.3
3518,117.3839,5.61156555446709,0.015625,250,8,33,100,73.03482587064677,-1701.7,-503.6,8115.5
3519,117.4173,5.61156555446709,0.015625,250,8,33,100,72.38805970149254,-1696.3,-510.7,8109.0
3520,117.4507,5.61156555446709,0.015625,250,8,33,100,73.06060606060606,-1702.5,-505.8,8108.3
3521,117.484,5.61156555446709,0.015625,250,8,33,100,73.86567164179104,-1702.6,-507.6,8113.2
3522,117.5174,5.61156555446709,0.015625,250,8,33,100,72.16417910447761,-1699.3,-505.0,8111.6
3523,117.5508,5.61156555446709,0.015625,250,8,33,100,73.22727272727273,-1699.2,-505.0,8114.1
